0.074605 0.092512 0.088573 0.08802 0.087468 0.084169 0.090205 0.084123 0.088987 0.085635 0.084215 0.093964 0.085367 0.091379 0.085868 0.09013 0.087696 0.090086 0.086605 0.087879 0.086979
0.071937 0.11011 0.12524 0.26203 0.32997 0.34282 0.2659 0.21858 0.078135 0.074432 0.071904 0.069866 0.06027 0.053749 0.043262 0.036927 0.037818 0.034795 0.037247 0.033839 0.041097
0.035801 0.087885 0.1048 0.34604 0.42258 0.39348 0.31969 0.3031 0.29279 0.24216 0.19912 0.18391 0.14609 0.060928 0.056831 0.046744 0.04904 0.045556 0.039974 0.036472 0.034019
0.025032 0.063301 0.086754 0.40385 0.46999 0.45744 0.47972 0.39562 0.33849 0.2878 0.25499 0.23973 0.23655 0.070984 0.075701 0.071134 0.072531 0.06625 0.04267 0.036484 0.03784
0.015001 0.052336 0.076008 0.45376 0.47948 0.55318 0.49925 0.47849 0.46508 0.38539 0.30928 0.28751 0.27902 0.051069 0.052394 0.046765 0.052592 0.050062 0.048974 0.051381 0.052442
0.012395 0.037094 0.06401 0.48595 0.51474 0.54531 0.56204 0.5343 0.46437 0.45868 0.41503 0.38491 0.29194 0.040241 0.039662 0.040793 0.042837 0.038035 0.0414 0.040668 0.040676
0.0084024 0.031012 0.054218 0.52656 0.55563 0.57504 0.60422 0.569 0.56659 0.52512 0.46566 0.44538 0.41255 0.033209 0.031071 0.033457 0.035502 0.033728 0.033614 0.035978 0.03396
0.0083324 0.024182 0.046673 0.54325 0.60041 0.62796 0.63058 0.61724 0.60624 0.59543 0.54231 0.49236 0.44821 0.027737 0.026794 0.027001 0.026292 0.028374 0.024903 0.03214 0.035802
0.0051975 0.019637 0.037757 0.59353 0.63165 0.63851 0.68018 0.66501 0.6705 0.62466 0.62616 0.57137 0.51237 0.022927 0.020991 0.020508 0.02472 0.022856 0.024256 0.026578 0.027189
