0.13689 0.26286 0.22072 0.20765 0.2061 0.20116 0.20608 0.19363 0.19873 0.20002 0.19726 0.20687 0.19416 0.2051 0.191 0.20257 0.19685 0.20181 0.19685 0.20119 0.20134
0.088476 0.18714 0.25589 0.64949 0.71706 0.74695 0.68852 0.60875 0.53678 0.44157 0.34567 0.29843 0.25929 0.095479 0.072795 0.063421 0.060511 0.053799 0.056049 0.051769 0.057905
0.037929 0.11391 0.16731 0.70609 0.74007 0.71597 0.75727 0.76289 0.75483 0.7067 0.66295 0.59999 0.50842 0.088137 0.083982 0.074362 0.072739 0.068128 0.057919 0.055488 0.047328
0.025729 0.07295 0.11485 0.73083 0.7865 0.82709 0.8606 0.82117 0.81507 0.77499 0.75446 0.75913 0.74564 0.075042 0.080196 0.075413 0.076596 0.072568 0.055631 0.048876 0.050178
0.015536 0.057482 0.091863 0.75913 0.81351 0.89244 0.904 0.91956 0.94255 0.90783 0.87608 0.86396 0.81584 0.053024 0.055638 0.049377 0.055476 0.053207 0.050857 0.05311 0.054289
0.012699 0.040213 0.074069 0.77836 0.84333 0.8982 0.95046 0.95431 0.96393 0.96743 0.95611 0.93704 0.91498 0.041082 0.041024 0.04242 0.045573 0.03981 0.044313 0.042722 0.043322
0.0085362 0.032851 0.063 0.81233 0.88723 0.92692 0.9857 0.99839 1.0231 1.0286 1.0467 1.0019 1.0174 0.033462 0.031501 0.03391 0.036364 0.035257 0.034206 0.037315 0.035815
0.008384 0.025275 0.050208 0.82426 0.92502 0.97338 1.0338 1.0384 1.0777 1.0866 1.0975 1.083 1.0697 0.027677 0.027179 0.02746 0.026566 0.028627 0.025195 0.032659 0.036772
0.0052668 0.020316 0.039652 0.86623 0.95738 1.0045 1.0668 1.1081 1.1288 1.1348 1.155 1.1662 1.1456 0.022905 0.021347 0.020489 0.025251 0.023305 0.024801 0.027092 0.027749
